N_CARD_SKIMMING,SUCCESS_ATTACK,N_INCOME,COORD_X,RECOV_AMOUNT,N_DENSITY,ATM_ID,PROB_ATTACKED,BURGLARY,VANDALISM,UNP_RATE,N_FREQ_ATTACK,N_MANUAL_ATK,RECOVERED,N_FRAUD_ATTACK,N_ATTACK_L2,N_AGE,FREGUESIA,MANUAL_ATK,INCOME,PARISH,TRANS_REVER,N_LOG_ISOLATED,N_PHYS_ATTACK,CARD_SKIMMING,N_CASH_TRAPPING,INDIRECT_LOSS,ATTACK_DURATION,COORD_Y,CARD_TRAPPING,N_CARD_TRAPPING,ACCOUNT_DATE,PERSONA1,FREQ_ATTACK,LOG_ISOLATED,CASH_TRAPPING,LOGIC_ATK,PERSONA2,DETEC_DATE,WITHIN500,N_TRANS_REVER,EXPLO_GAS,RECOV_DATE,Police_Dis,N_LOG_NETWORK,N_VANDALISM,ADDRESS,NET_LOSS,NUMBER,RAM_RAIDS,COM_DENS,EVENT_DATE,PHYS_ATTACK,N_ATTACK_L0,N_IMPLEM_TYPE,AGE,GROSS_LOSS,N_COM_DENS,N_UNP_RATE,DENSITY,N_BURGLARY,WITHIN1000,MWay_Dist,N_ATTACK_L1,LOG_NETWORK,N_EXPLO_GAS,YEAR_ACOUNT,N_LOGIC_ATK,BANK,FRAUD_ATTACK,N_RAM_RAIDS
0,,5,-9.15242,,2,CP29,0.0,0,0,8,0,0,,0,,1,Lumiar,0,54,5,0,0,0,0,0,,,38.77486,0,0,,,0,0,0,0,,,500,0,0,,341.96,0,0,"Rua Helena Vaz Da Silva Lote 3.5, Lisbon",,1,0,9,,0,,,31,,2,2,9.91,0,1000,1492.28,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.14491,,1,MG25,0.0,0,0,8,0,0,,0,,4,Avenidas Novas,0,50,22,0,0,0,0,0,,,38.7292,0,0,,,0,0,0,0,,,0,0,0,,331.52,0,0,"Sede PT - R. Andrade Corvo 6, Lisbon",,1,0,56,,0,,,55,,5,2,5.37,0,1000,2407.82,,0,0,,0,MONTEPIO GERAL,0,0
0,,6,-9.15262,,2,NB97,0.0,0,0,3,0,0,,0,,4,Campo de Ourique,0,70,18,0,0,0,0,0,,,38.72091,0,0,,,0,0,0,0,,,500,0,0,,280.92,0,0,"Rua Alexandre Herculano 51, Lisbon",,1,0,18,,0,,,52,,2,1,6.41,0,1000,1793.71,,0,0,,0,NOVO BANCO,0,0
0,,5,-9.16412,,3,BPI94,6.8810011863e-184,0,0,9,0,0,,0,,2,Campo de Ourique,0,48,3,0,0,0,0,0,,,38.7161,0,0,,,0,0,0,0,,,500,0,0,,345.09,0,0,"Rua Ferreira Borges 27-A, Lisbon",,1,0,28,,0,,,33,,4,2,19.66,0,1000,1061.63,,0,0,,0,BANCO BPI S.A.,0,0
0,,4,-9.15675,,2,MG65,1.0,0,0,12,0,0,,0,,1,Lumiar,0,42,5,0,0,0,0,0,,,38.76465,0,0,,,0,0,0,0,,,0,0,0,,666.72,0,0,"Alameda Das Linhas De Torres 94 a, Lisbon",,1,0,9,,0,,,28,,2,3,6.80,0,1000,724.34,,0,0,,0,MONTEPIO GERAL,0,0
0,,2,-9.13722,,1,CP91,0.0,0,0,18,0,0,,0,,5,Santa Maria Maior,0,28,17,0,0,0,0,0,,,38.71494,0,0,,,0,0,0,0,,,500,0,0,,207.79,0,0,"Rua Palma 2 B, Lisbon",,2,0,65,,0,,,57,,5,4,0.44,0,1000,3236.08,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.16151,,3,BPI98,3.22661637407e-75,0,0,8,0,0,,0,,1,Lumiar,0,52,5,0,0,0,0,0,,,38.77276,0,0,,,0,0,0,0,,,0,0,0,,925.03,0,0,"Alameda Das Linhas De Torres 255, Lisbon",,1,0,18,,0,,,27,,2,2,19.64,0,1000,1587.51,,0,0,,0,BANCO BPI S.A.,0,0
0,,6,-9.14503,,1,CP86,0.0,0,0,2,0,0,,0,,3,Santo Antnnio,0,60,18,0,0,0,0,0,,,38.72135,0,0,,,0,0,0,0,,,0,0,0,,486.13,0,0,"Rua Rodrigues Sampaio 18 a, Lisbon",,0,0,18,,0,,,45,,2,1,4.16,0,1000,2448.22,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.16389,,3,CP84,4.69483015397e-148,0,0,12,0,0,,0,,2,Campo de Ourique,0,50,3,0,0,0,0,0,,,38.71681,0,0,,,0,0,0,0,,,500,0,0,,393.17,0,0,"Rua Ferreira Borges 62-66, Lisbon",,2,0,28,,0,,,34,,4,3,23.49,0,1000,1025.80,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,4,-9.14018,,2,BP03,1.53409038474e-284,0,0,8,0,0,,0,,3,Alvalade,0,44,7,0,0,0,0,0,,,38.74641,0,0,,,0,0,0,0,,,500,0,0,,671.58,0,0,"Avenida De Roma 36C, Lisbon",,1,0,37,,0,,,42,,4,2,14.31,0,1000,1842.10,,0,0,,0,BANCO BIC PORTUGUES,0,0
1,1,5,-9.15345,0,1,CGD34,1.0,0,0,8,1,1,0,1,010101,2,Lumiar,1,52,7,0,0,0,1,0,0,1,38.75854,0,0,30-Mar-2012 12:00,2,1,0,0,0,,04-Mar-2012 15:00,0,0,0,,1003.95,0,0,"Campo Grande 380-B, Lisbon",4900,1,0,9,04-Mar-2012 13:00,0,1,1,38,4900,2,2,4.32,0,1000,539.37,0101,0,0,2014,0,CAIXA GERAL DE DEPOSITOS,1,0
0,,6,-9.15997,,3,NCI11,1.46268825632e-202,0,0,6,0,0,,0,,3,Campo de Ourique,0,58,18,0,0,0,0,0,,,38.7211,0,0,,,0,0,0,0,,,500,0,0,,371.01,0,0,"Rua Dom Joao V 24, Lisbon",,1,0,28,,0,,,48,,4,2,19.98,0,1000,1156.42,,0,0,,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,0
0,,3,-9.20806,,3,BB04,0.0183129776374,0,0,14,0,0,,0,,4,Belrm,0,34,2,0,0,0,0,0,,,38.70679,0,0,,,0,0,0,0,,,500,0,0,,851.96,0,0,"Avenida Ilha Da Madeira 36 a, Lisbon",,2,0,9,,0,,,52,,2,4,20.95,0,1000,1262.26,,0,0,,0,BARCLAYS BANK,0,0
0,,6,-9.09674,,2,CGD86,4.61779376442e-96,0,0,2,0,0,,0,,2,Marvila,0,66,13,0,0,0,0,0,,,38.75845,0,0,,,0,0,0,0,,,0,0,0,,1634.15,0,0,"Alameda Dos Oceanos 1.08.01.J, Lisbon",,0,0,9,,0,,,36,,2,1,11.59,0,1000,2691.20,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,6,-9.09583,,1,BPI26,0.0,0,0,5,0,0,,0,,4,Parque das Na,0,64,1,0,0,0,0,0,,,38.76925,0,0,,,0,0,0,0,,,500,0,0,,608.97,0,0,"Alameda Oceanos, Lisbon",,1,0,37,,0,,,54,,4,2,0.00,0,1000,2069.44,,0,0,,0,BANCO BPI S.A.,0,0
0,1,6,-9.18017,50000,1,CGD23,1.0,0,0,7,1,1,1,0,010203,1,Carnide,1,60,11,0,0,1,0,0,0,0.03,38.75002,0,0,30-Jan-2014 00:00,2,1,0,0,0,,29-Dec-2013 04:00,0,0,1,19-May-2014 00:00,851.82,0,0,"Avenida Lusiada, Lisbon",0,1,0,18,29-Dec-2013 03:40,1,1,4,30,50000,2,2,4.04,0,0,676.24,0102,0,1,2014,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,4,-9.16156,,1,MG54,8.29984260283e-178,0,0,13,0,0,,0,,3,Estrela,0,40,16,0,0,0,0,0,,,38.70757,0,0,,,0,0,0,0,,,0,0,0,,603.48,0,0,"Rua de Sao Domingos 37, Lisbon",,1,0,9,,0,,,46,,2,3,1.75,0,1000,1421.31,,0,0,,0,MONTEPIO GERAL,0,0
0,,4,-9.14642,,2,BP06,0.0,0,0,14,0,0,,0,,4,Avenidas Novas,0,42,15,0,0,0,0,0,,,38.73879,0,0,,,0,0,0,0,,,0,0,0,,344.09,0,0,"Avenida Da Republica 53, Lisbon",,1,0,18,,0,,,49,,2,4,13.40,0,1000,1720.55,,0,0,,0,BANCO BIC PORTUGUES,0,0
0,,4,-9.14771,,3,BB17,0.0,0,0,12,0,0,,0,,3,Avenidas Novas,0,40,15,0,0,0,0,0,,,38.73614,0,0,,,0,0,0,0,,,0,0,0,,441.38,0,0,"Avenida 5 De Outubro 73, Lisbon",,1,0,18,,0,,,47,,2,3,17.86,0,1000,1745.24,,0,0,,0,BARCLAYS BANK,0,0
1,1,5,-9.17723,15000,3,ST15,1.0,0,0,7,1,1,1,1,010101,2,Campolide,1,50,11,0,0,0,1,0,300,16,38.74395,0,0,30-Apr-2012 12:00,2,1,0,0,0,,04-Apr-2012 12:00,0,0,0,04-Apr-2012 12:00,1209.85,0,0,"Estrada De Benfica 310-336, Lisbon",300,1,0,18,03-Apr-2012 11:00,0,1,5,35,15000,2,2,23.89,0,0,924.80,0101,0,0,2014,0,BANCO SANTANDER TOTTA,1,0
0,,4,-9.16706,,3,MG93,2.66607843588e-198,0,0,10,0,0,,0,,1,Campo de Ourique,0,42,3,0,0,0,0,0,,,38.71658,0,0,,,0,0,0,0,,,500,0,0,,169.95,0,0,"Rua Coelho Da Rocha 108, Lisbon",,1,0,37,,0,,,27,,4,3,24.52,0,1000,847.29,,0,0,,0,MONTEPIO GERAL,0,0
0,,5,-9.16153,,3,NCI30,1.02814274138e-76,0,0,8,0,0,,0,,1,Lumiar,0,52,5,0,0,0,0,0,,,38.77279,0,0,,,0,0,0,0,,,0,0,0,,924.35,0,0,"Alameda Das Linhas De Torres 255C, Lisbon",,1,0,18,,0,,,27,,2,2,19.64,0,1000,1591.00,,0,0,,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,0
0,,4,-9.14797,,2,CGD15,3.87952197417e-141,0,0,16,0,0,,0,,3,Avenidas Novas,0,42,15,0,0,0,0,0,,,38.74256,0,0,,,0,0,0,0,,,500,0,0,,724.38,0,0,"Campo Pequeno S/N, Lisbon",,2,0,18,,0,,,48,,2,4,9.09,0,1000,1490.66,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,5,-9.14771,,3,SI07,0.0,0,0,14,0,0,,0,,4,Avenidas Novas,0,48,15,0,0,0,0,0,,,38.7368,0,0,,,0,0,0,0,,,0,0,0,,424.12,0,0,"Avenida 5 De Outubro 52-D, Lisbon",,2,0,18,,0,,,51,,2,4,17.86,0,1000,1709.17,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,3,-9.13666,,2,NB77,0.0,0,0,13,0,0,,0,,3,Arroios,0,38,22,0,0,0,0,0,,,38.7352,0,0,,,0,0,0,0,,,500,0,0,,381.54,0,0,"Avenida Manuel Da Maia 2, Lisbon",,1,0,18,,0,,,48,,2,3,12.03,0,1000,2655.85,,0,0,,0,NOVO BANCO,0,0
0,,6,-9.1382,,2,CP88,0.0,0,0,2,0,0,,0,,3,Avenidas Novas,0,64,8,0,0,0,0,0,,,38.74193,0,0,,,0,0,0,0,,,0,0,0,,648.53,0,0,"Avenida De Roma 3 B, Lisbon",,0,0,37,,0,,,44,,4,1,15.46,0,1000,2342.68,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,2,-9.11006,,2,BB03,1.0,0,0,18,0,0,,0,,1,Olivais,0,28,0,0,0,0,0,0,,,38.77049,0,0,,,0,0,0,0,,,0,0,0,,957.41,0,0,"Avenida Doutor Francisco Luis Gomes, Lisbon",,2,0,9,,0,,,26,,2,4,6.85,0,0,1232.49,,0,0,,0,BARCLAYS BANK,0,0
0,,4,-9.12326,,5,MG14,1.0,0,0,17,0,0,,0,,3,Marvila,0,42,1,0,0,0,0,0,,,38.75829,0,0,,,0,0,0,0,,,0,0,0,,708.45,0,0,"Rua Luis Cristino Da Silva 239, Lisbon",,2,0,9,,0,,,46,,2,4,41.12,0,1000,766.97,,0,0,,0,MONTEPIO GERAL,0,0
0,,6,-9.09583,,1,CGD10,0.0,0,0,5,0,0,,0,,4,Parque das Na,0,64,1,0,0,0,0,0,,,38.76925,0,0,,,0,0,0,0,,,500,0,0,,608.97,0,0,"Alameda Oceanos, Lisbon",,1,0,37,,0,,,54,,4,2,0.00,0,1000,2069.44,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,4,-9.16983,,1,CGD75,1.0,0,0,12,0,0,,0,,1,Lumiar,0,44,5,0,0,0,0,0,,,38.76001,0,0,,,0,0,0,0,,,0,0,0,,522.28,0,0,"Rua Hermano Neves 22 C, Lisbon",,1,0,9,,0,,,30,,2,3,5.21,0,1000,343.36,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,6,-9.09562,,4,IF16,8.48764902863e-193,0,0,5,0,0,,0,,3,Parque das Na,0,64,13,0,0,0,0,0,,,38.77871,0,0,,,0,0,0,0,,,500,0,0,,443.73,0,0,"Alameda Dos Oceanos Lote 4, Lisbon",,1,0,9,,0,,,42,,2,2,28.52,0,1000,1234.27,,0,0,,0,BANCO INTERNACIONAL DO FUNCHAL,0,0
0,,4,-9.14033,,2,ST01,1.22455999775e-286,0,0,8,0,0,,0,,3,Alvalade,0,44,7,0,0,0,0,0,,,38.7467,0,0,,,0,0,0,0,,,500,0,0,,643.68,0,0,"Avenida De Roma 40, Lisbon",,1,0,37,,0,,,42,,4,2,14.31,0,1000,1807.39,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,6,-9.13939,,3,CGD100,1.90107590961e-247,0,0,3,0,0,,0,,3,Alvalade,0,66,7,0,0,0,0,0,,,38.74776,0,0,,,0,0,0,0,,,0,0,0,,669.89,0,0,"Praca De Alvalade, Lisbon",,0,0,18,,0,,,43,,2,1,23.82,0,1000,1728.90,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,2,-9.11817,,1,CP32,0.0,0,0,17,0,0,,0,,3,Marvila,0,28,1,0,0,0,0,0,,,38.7507,0,0,,,0,0,0,0,,,500,0,0,,445.18,0,0,"Avenida Santo Condestavel, Lisbon",,2,0,9,,0,,,47,,2,4,0.02,0,1000,1697.09,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.16497,,2,BPI75,1.39709491518e-89,0,0,10,0,0,,0,,2,Lumiar,0,48,5,0,0,0,0,0,,,38.76806,0,0,,,0,0,0,0,,,500,0,0,,600.82,0,0,"Avenida Padre Cruz, Lisbon",,1,0,9,,0,,,33,,2,3,7.74,0,1000,1154.02,,0,0,,0,BANCO BPI S.A.,0,0
0,,4,-9.13548,,4,BPI67,0.0,0,0,12,0,0,,0,,3,Arroios,0,42,22,0,0,0,0,0,,,38.7337,0,0,,,0,0,0,0,,,500,0,0,,227.43,0,0,"Rua Alves Torgo 53, Lisbon",,1,0,37,,0,,,47,,4,3,28.55,0,1000,2815.61,,0,0,,0,BANCO BPI S.A.,0,0
0,,3,-9.13907,,1,MG70,0.0,0,0,13,0,0,,0,,5,Santa Maria Maior,0,34,17,0,0,0,0,0,,,38.71169,0,0,,,0,0,0,0,,,500,0,0,,284.27,0,0,"Rua Ouro 219 a, Lisbon",,2,0,84,,0,,,57,,5,3,0.29,0,1000,3198.84,,0,0,,0,MONTEPIO GERAL,0,0
0,,4,-9.14797,,2,CGD43,3.87952197417e-141,0,0,16,0,0,,0,,3,Avenidas Novas,0,42,15,0,0,0,0,0,,,38.74256,0,0,,,0,0,0,0,,,500,0,0,,724.38,0,0,"Campo Pequeno S/N, Lisbon",,2,0,18,,0,,,48,,2,4,9.09,0,1000,1490.66,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,4,-9.1575,,2,NB75,1.0,0,0,12,0,0,,0,,1,Lumiar,0,42,5,0,0,0,0,0,,,38.76504,0,0,,,0,0,0,0,,,0,0,0,,692.31,0,0,"Alameda Das Linhas De Torres 117, Lisbon",,1,0,9,,0,,,28,,2,3,6.57,0,1000,746.10,,0,0,,0,NOVO BANCO,0,0
0,,6,-9.13065,,1,BPI19,4.51821321084e-133,0,0,4,0,0,,0,,3,Marvila,0,64,8,0,0,0,0,0,,,38.75269,0,0,,,0,0,0,0,,,0,0,0,,515.68,0,0,"Avenida Almirante Gago Coutinho S/N, Lisbon",,0,0,9,,0,,,45,,2,1,1.41,0,0,1157.86,,0,0,,0,BANCO BPI S.A.,0,0
0,,5,-9.16048,,2,SI22,3.72957478431e-125,0,0,12,0,0,,0,,4,Santo Antdnio,0,48,15,0,0,0,0,0,,,38.72386,0,0,,,0,0,0,0,,,0,0,0,,498.27,0,0,"Rua Carlos Alberto Da Mota Pinto 1, Lisbon",,1,0,28,,0,,,54,,4,3,11.42,0,1000,1110.52,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,1,4,-9.19071,0,2,CCCAM06,1.0,0,0,12,1,1,0,1,010104,3,Carnide,1,40,21,1,0,0,0,0,0,0.08,38.74901,0,0,30-Apr-2013 00:00,2,1,0,0,0,,16-Apr-2013 15:00,0,1,0,,735.96,0,0,"Estrada Benfica 503 - 2, Lisbon",400,1,0,28,15-Apr-2013 20:00,0,1,3,42,400,4,3,7.63,0,1000,471.57,0101,0,0,2014,0,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO,1,0
0,,5,-9.13934,,1,CP54,0.0,0,0,9,0,0,,0,,3,Arroios,0,56,22,0,0,0,0,0,,,38.72225,0,0,,,0,0,0,0,,,0,0,0,,365.22,0,0,"Avenida Lusiada Piso 0, Lisbon",,1,0,9,,0,,,47,,2,2,1.51,0,1000,2939.66,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.12975,,3,CP50,0.0,0,0,12,0,0,,0,,5,Santa Maria Maior,0,52,14,0,0,0,0,0,,,38.71995,0,0,,,0,0,0,0,,,0,0,0,,647.73,0,0,"Rua Da Graca, Lisbon",,1,0,18,,0,,,65,,2,3,18.71,0,1000,3784.58,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.09822,,1,NCI14,3.57075906205e-283,0,0,8,0,0,,0,,2,Parque das Na,0,50,13,0,0,0,0,0,,,38.76605,0,0,,,0,0,0,0,,,500,0,0,,981.19,0,0,"Avenida Dom Joao Ii Lote 1, Lisbon",,1,0,47,,0,,,36,,5,2,0.13,0,1000,2293.13,,0,0,,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,0
0,,3,-9.21581,,1,NB26,8.25951122709e-93,0,0,15,0,0,,0,,3,Belrm,0,36,2,0,0,0,0,0,,,38.70666,0,0,,,0,0,0,0,,,500,0,0,,211.54,0,0,"Avenida Descobertas 18, Lisbon",,2,0,9,,0,,,47,,2,4,1.67,0,1000,590.71,,0,0,,0,NOVO BANCO,0,0
0,,6,-9.14391,,1,CGD68,0.0,0,0,7,0,0,,0,,2,Avenidas Novas,0,58,8,0,0,0,0,0,,,38.73621,0,0,,,0,0,0,0,,,500,0,0,,158.01,0,0,"Avenida Joao Crisostomo 9, Lisbon",,1,0,18,,0,,,39,,2,2,5.31,0,1000,2033.38,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,6,-9.09583,,1,BPI66,0.0,0,0,5,0,0,,0,,4,Parque das Na,0,64,1,0,0,0,0,0,,,38.76925,0,0,,,0,0,0,0,,,500,0,0,,608.97,0,0,"Alameda Oceanos, Lisbon",,1,0,37,,0,,,54,,4,2,0.00,0,1000,2069.44,,0,0,,0,BANCO BPI S.A.,0,0
0,,4,-9.14022,,2,CP11,0.0,0,0,9,0,0,,0,,3,Santa Maria Maior,0,46,22,0,0,0,0,0,,,38.71452,0,0,,,0,0,0,0,,,500,0,0,,48.60,0,0,"Praca Dom Joao Da Camara, Lisbon",,1,0,47,,0,,,45,,5,2,9.84,0,1000,2998.49,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,6,-9.09772,,2,ST27,0.0,0,0,2,0,0,,0,,3,Parque das Na,0,72,13,0,0,0,0,0,,,38.7708,0,0,,,0,0,0,0,,,500,0,0,,458.51,0,0,"Avenida Dom Joao Ii Loja D, Lisbon",,0,0,9,,0,,,43,,2,1,7.80,0,1000,1843.72,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,6,-9.13546,,4,BPI44,0.0,0,0,7,0,0,,0,,3,Arroios,0,60,22,0,0,0,0,0,,,38.73117,0,0,,,0,0,0,0,,,500,0,0,,102.96,0,0,"Rua Pascoal De Melo 7 a, Lisbon",,1,0,37,,0,,,45,,4,2,27.08,0,1000,2943.82,,0,0,,0,BANCO BPI S.A.,0,0
0,,4,-9.16983,,1,CGD14,1.0,0,0,12,0,0,,0,,1,Lumiar,0,44,5,0,0,0,0,0,,,38.76001,0,0,,,0,0,0,0,,,0,0,0,,522.28,0,0,"Rua Hermano Neves 22 C, Lisbon",,1,0,9,,0,,,30,,2,3,5.21,0,1000,343.36,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,6,-9.18017,,1,CP22,1.0,0,0,7,0,0,,0,,1,Carnide,0,60,11,0,0,0,0,0,,,38.75002,0,0,,,0,0,0,0,,,0,0,0,,851.82,0,0,"Avenida Lusiada, Lisbon",,1,0,18,,0,,,30,,2,2,4.04,0,0,676.24,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,3,-9.18077,,3,IF03,1.18619052095e-200,0,0,13,0,0,,0,,2,Carnide,0,34,5,0,0,0,0,0,,,38.76393,0,0,,,0,0,0,0,,,500,0,0,,288.46,0,0,"Rua Padre Americo 32 B, Lisbon",,1,0,9,,0,,,34,,2,3,20.10,0,1000,1027.52,,0,0,,0,BANCO INTERNACIONAL DO FUNCHAL,0,0
0,,4,-9.18224,,3,BPI12,1.66045364886e-40,0,0,15,0,0,,0,,1,Alcgntara,0,44,10,0,0,0,0,0,,,38.70349,0,0,,,0,0,0,0,,,0,0,0,,407.39,0,0,"Rua Luis De Camoes 106-C, Lisbon",,1,0,18,,0,,,30,,2,4,24.16,0,1000,723.04,,0,0,,0,BANCO BPI S.A.,0,0
0,,5,-9.14428,,2,NB86,0.0,0,0,9,0,0,,0,,4,Santo Antnnio,0,54,22,0,0,0,0,0,,,38.72732,0,0,,,0,0,0,0,,,0,0,0,,306.59,0,0,"Rua Conde De Redondo 18, Lisbon",,1,0,18,,0,,,51,,2,2,6.74,0,1000,2565.14,,0,0,,0,NOVO BANCO,0,0
0,,5,-9.13934,,1,ST67,0.0,0,0,9,0,0,,0,,3,Arroios,0,56,22,0,0,0,0,0,,,38.72225,0,0,,,0,0,0,0,,,0,0,0,,365.22,0,0,"Rua Do Bojador Pav. 1, Lisbon",,1,0,9,,0,,,47,,2,2,1.51,0,1000,2939.66,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,2,-9.15476,,2,MG02,1.0,0,0,20,0,0,,0,,1,Lumiar,0,24,9,0,0,0,0,0,,,38.79159,0,0,,,0,0,0,0,,,0,0,0,,1527.58,0,0,"Rua 1 De Maio 101, Lisbon",,2,0,9,,0,,,26,,2,5,12.11,0,0,1278.42,,0,0,,0,MONTEPIO GERAL,0,0
0,1,3,-9.20605,0,4,BPI54,1.0,0,0,11,1,1,0,1,010103,3,Benfica,1,34,21,0,0,0,0,1,0,0.6,38.75208,0,0,31-Aug-2015 00:00,4,1,0,1,0,,30-Aug-2015 15:00,0,0,0,,928.84,0,0,"Estrada De Benfica 765 a, Lisbon",170,1,0,18,25-Aug-2015 11:30,0,1,3,41,170,2,3,30.75,0,1000,691.51,0101,0,0,2015,0,BANCO BPI S.A.,1,0
0,,2,-9.16185,,2,MG35,1.10728959295e-28,0,0,16,0,0,,0,,1,Avenidas Novas,0,30,23,0,0,0,0,0,,,38.73805,0,0,,,0,0,0,0,,,500,0,0,,436.00,0,0,"Avenida Columbano Bordalo Pinheiro 61-F, Lisbon",,2,0,9,,0,,,27,,2,4,14.69,0,1000,728.16,,0,0,,0,MONTEPIO GERAL,0,0
0,,6,-9.13532,,3,CP78,9.89902468028e-131,0,0,2,0,0,,0,,3,Alvalade,0,70,8,0,0,0,0,0,,,38.74588,0,0,,,0,0,0,0,,,0,0,0,,1074.77,0,0,"Avenida Frei Miguel Contreiras, Lisbon",,0,0,9,,0,,,41,,2,1,17.61,0,1000,1973.83,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,2,-9.13752,,1,CP55,0.0,0,0,18,0,0,,0,,5,Santa Maria Maior,0,28,17,0,0,0,0,0,,,38.7138,0,0,,,0,0,0,0,,,500,0,0,,257.14,0,0,"Praca Figueira, Lisbon",,2,0,65,,0,,,57,,5,4,2.34,0,1000,3246.50,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,3,-9.13801,,2,MG72,0.0,0,0,16,0,0,,0,,5,Santa Maria Maior,0,36,17,0,0,0,0,0,,,38.71177,0,0,,,0,0,0,0,,,500,0,0,,353.58,0,0,"Rua Augusta 206-214, Lisbon",,2,0,84,,0,,,62,,5,4,9.65,0,1000,3281.18,,0,0,,0,MONTEPIO GERAL,0,0
0,,2,-9.11817,,1,CP67,0.0,0,0,17,0,0,,0,,3,Marvila,0,28,1,0,0,0,0,0,,,38.7507,0,0,,,0,0,0,0,,,500,0,0,,445.18,0,0,"Avenida Santo Condestavel, Lisbon",,2,0,9,,0,,,47,,2,4,0.02,0,1000,1697.09,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.15346,,1,BP01,8.79183232713e-294,0,0,13,0,0,,0,,3,Campolide,0,50,15,0,0,0,0,0,,,38.73413,0,0,,,0,0,0,0,,,0,0,0,,416.93,0,0,"Av. Antonio Augusto De Aguiar, 132, Lisbon",,2,0,18,,0,,,47,,2,3,5.29,0,1000,1496.14,,0,0,,0,BANCO BIC PORTUGUES,0,0
0,,6,-9.09772,,2,BPI57,0.0,0,0,2,0,0,,0,,3,Parque das Na,0,72,13,0,0,0,0,0,,,38.7708,0,0,,,0,0,0,0,,,500,0,0,,458.51,0,0,"Avenida Dom Joao Ii, Lisbon",,0,0,9,,0,,,43,,2,1,7.80,0,1000,1843.72,,0,0,,0,BANCO BPI S.A.,0,0
0,,6,-9.14782,,4,MG36,0.0,0,0,3,0,0,,0,,3,Alvalade,0,58,7,0,0,0,0,0,,,38.74897,0,0,,,0,0,0,0,,,500,0,0,,121.60,0,0,"Campo Grande 10-E, Lisbon",,1,0,9,,0,,,42,,2,1,32.08,0,1000,1445.75,,0,0,,0,MONTEPIO GERAL,0,0
0,,2,-9.13664,,1,ST20,0.0,0,0,17,0,0,,0,,5,Santa Maria Maior,0,26,17,0,0,0,0,0,,,38.7169,0,0,,,0,0,0,0,,,500,0,0,,143.79,0,0,"Rua Jose Antonio Serrano, Lisbon",,2,0,56,,0,,,63,,5,4,2.88,0,1000,3235.68,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,3,-9.16351,,2,ST65,1.0,0,0,12,0,0,,0,,1,Avenidas Novas,0,38,23,0,0,0,0,0,,,38.73836,0,0,,,0,0,0,0,,,500,0,0,,571.44,0,0,"Avenida Columbano Bordalo Pinheiro 85, Lisbon",,1,0,18,,0,,,27,,2,3,14.69,0,1000,653.29,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,5,-9.16651,,2,SI08,3.66923582205e-96,0,0,11,0,0,,0,,1,Lumiar,0,52,5,0,0,0,0,0,,,38.76103,0,0,,,0,0,0,0,,,500,0,0,,230.17,0,0,"Rua Professor Vieira De Almeida 2C, Lisbon",,1,0,9,,0,,,25,,2,3,10.68,0,1000,628.99,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
